transaction_id,customer_id,product_id,quantity,transaction_date,branch
10093,1480,7,5,2025-08-28,cairo
10094,1317,4,5,2025-08-28,tanta
10095,304,1,8,2025-08-28,cairo
10096,222,5,3,2025-08-28,cairo
10097,1541,4,3,2025-08-28,tanta
10098,1131,4,10,2025-08-28,tanta
10099,1909,2,4,2025-08-28,cairo
10100,944,6,10,2025-08-28,alex
10101,1574,5,9,2025-08-28,alex
10102,289,2,7,2025-08-28,tanta
10103,339,2,3,2025-08-28,alex
10104,771,5,2,2025-08-28,tanta
10105,1919,5,9,2025-08-28,cairo
10106,390,2,4,2025-08-28,tanta
10107,919,6,4,2025-08-28,cairo
10108,989,7,4,2025-08-28,cairo
10109,1851,2,4,2025-08-28,tanta
10110,778,4,4,2025-08-28,cairo
10111,319,4,7,2025-08-28,cairo
10112,539,7,6,2025-08-28,cairo
10113,238,4,8,2025-08-28,cairo
10114,1554,1,7,2025-08-28,tanta
10115,758,6,8,2025-08-28,tanta
10116,604,6,6,2025-08-28,alex
10117,904,1,7,2025-08-28,tanta
10118,120,7,5,2025-08-28,tanta
10119,834,4,3,2025-08-28,tanta
10120,190,4,1,2025-08-28,tanta
10121,464,6,3,2025-08-28,cairo
10122,99,1,6,2025-08-28,tanta
10123,752,4,1,2025-08-28,cairo
10124,1002,5,3,2025-08-28,alex
10125,1586,3,10,2025-08-28,tanta
10126,1324,6,6,2025-08-28,cairo
10127,126,6,1,2025-08-28,cairo
10128,816,6,6,2025-08-28,tanta
10129,682,5,10,2025-08-28,tanta
10130,1417,1,10,2025-08-28,tanta
10131,1308,6,2,2025-08-28,cairo
10132,1847,1,7,2025-08-28,tanta
10133,1251,6,8,2025-08-28,cairo
10134,1153,7,2,2025-08-28,tanta
10135,175,3,4,2025-08-28,tanta
10136,1171,5,8,2025-08-28,tanta
10137,980,2,2,2025-08-28,tanta
10138,1484,1,4,2025-08-28,tanta
10139,1187,5,2,2025-08-28,alex
10140,1515,1,3,2025-08-28,alex
10141,1596,3,8,2025-08-28,tanta
10142,1040,7,2,2025-08-28,cairo
10143,258,7,10,2025-08-28,tanta
10144,1250,7,1,2025-08-28,tanta
10145,1457,3,10,2025-08-28,alex
10146,325,6,10,2025-08-28,alex
10147,1732,4,1,2025-08-28,alex
10148,1047,2,5,2025-08-28,cairo
10149,1726,3,7,2025-08-28,tanta
10150,201,7,7,2025-08-28,tanta
10151,853,3,3,2025-08-28,cairo
10152,1561,5,7,2025-08-28,cairo
10153,579,6,10,2025-08-28,tanta
10154,1115,4,1,2025-08-28,tanta
10155,1075,7,7,2025-08-28,cairo
10156,137,2,2,2025-08-28,cairo
10157,1934,7,10,2025-08-28,alex
10158,1851,2,3,2025-08-28,alex
10159,737,1,8,2025-08-28,alex
10160,1075,4,10,2025-08-28,alex
10161,1670,5,1,2025-08-28,alex
10162,558,5,1,2025-08-28,cairo
10163,832,2,6,2025-08-28,alex
10164,467,4,5,2025-08-28,alex
10165,325,2,1,2025-08-28,alex
10166,1226,3,10,2025-08-28,tanta
10167,1020,4,2,2025-08-28,tanta
10168,1707,2,9,2025-08-28,cairo
10169,1509,7,1,2025-08-28,tanta
10170,1283,3,10,2025-08-28,tanta
10171,676,2,1,2025-08-28,alex
10172,1084,2,4,2025-08-28,alex
10173,1476,7,10,2025-08-28,cairo
10174,1276,2,6,2025-08-28,tanta
10175,689,5,10,2025-08-28,cairo
10176,639,2,8,2025-08-28,tanta
10177,684,2,3,2025-08-28,alex
10178,754,3,8,2025-08-28,tanta
10179,1302,5,3,2025-08-28,alex
10180,1091,3,6,2025-08-28,tanta
10181,1984,6,5,2025-08-28,alex
10182,877,2,5,2025-08-28,tanta
10183,356,4,2,2025-08-28,cairo
10184,1727,4,9,2025-08-28,tanta
10185,1657,1,3,2025-08-28,alex
10186,987,1,4,2025-08-28,cairo
10187,19,6,4,2025-08-28,tanta
10188,1949,1,4,2025-08-28,alex
10189,1155,1,3,2025-08-28,cairo
10190,1192,3,4,2025-08-28,tanta
10191,695,5,1,2025-08-28,cairo
10192,1430,2,5,2025-08-28,cairo
10193,1456,7,3,2025-08-28,cairo
10194,290,5,9,2025-08-28,cairo
10195,652,1,2,2025-08-28,cairo
10196,137,2,4,2025-08-28,tanta
10197,95,3,2,2025-08-28,tanta
10198,1291,3,8,2025-08-28,cairo
10199,1070,7,8,2025-08-28,cairo
10200,1397,3,9,2025-08-28,cairo
10201,1947,5,3,2025-08-28,alex
10202,1300,1,4,2025-08-28,cairo
10203,1997,5,4,2025-08-28,cairo
10204,1376,1,3,2025-08-28,alex
10205,39,6,8,2025-08-28,cairo
10206,197,5,5,2025-08-28,tanta
10207,974,3,1,2025-08-28,alex
10208,1172,3,5,2025-08-28,alex
10209,367,1,6,2025-08-28,tanta
10210,1125,7,9,2025-08-28,cairo
10211,601,7,9,2025-08-28,tanta
10212,34,3,1,2025-08-28,alex
10213,797,5,6,2025-08-28,cairo
10214,481,5,4,2025-08-28,tanta
10215,1510,3,6,2025-08-28,alex
10216,1643,5,10,2025-08-28,cairo
10217,1307,7,10,2025-08-28,cairo
10218,1461,3,9,2025-08-28,cairo
10219,34,2,7,2025-08-28,tanta
10220,770,5,6,2025-08-28,tanta
10221,1284,5,5,2025-08-28,tanta
10222,1431,2,6,2025-08-28,cairo
10223,697,7,10,2025-08-28,tanta
10224,933,3,10,2025-08-28,tanta
10225,389,1,10,2025-08-28,alex
10226,1819,5,4,2025-08-28,tanta
10227,1125,5,10,2025-08-28,alex
10228,1825,7,8,2025-08-28,cairo
10229,1482,3,6,2025-08-28,tanta
10230,590,6,3,2025-08-28,tanta
10231,301,2,2,2025-08-28,cairo
10232,1177,3,7,2025-08-28,alex
10233,337,2,8,2025-08-28,alex
10234,323,3,6,2025-08-28,alex
10235,1150,5,6,2025-08-28,cairo
10236,133,3,5,2025-08-28,tanta
10237,1400,4,3,2025-08-28,tanta
10238,1469,6,10,2025-08-28,alex
10239,1855,7,8,2025-08-28,tanta
10240,315,5,5,2025-08-28,alex
10241,1243,5,8,2025-08-28,tanta
10242,949,1,8,2025-08-28,alex
10243,835,3,3,2025-08-28,tanta
10244,1432,1,5,2025-08-28,tanta
10245,1272,3,7,2025-08-28,tanta
10246,1053,6,2,2025-08-28,cairo
10247,1452,2,8,2025-08-28,cairo
10248,329,6,8,2025-08-28,tanta
10249,664,7,2,2025-08-28,tanta
10250,424,3,3,2025-08-28,alex
10251,1136,2,9,2025-08-28,alex
10252,1582,3,3,2025-08-28,cairo
10253,933,1,1,2025-08-28,tanta
10254,907,6,2,2025-08-28,tanta
10255,479,5,5,2025-08-28,alex
10256,1004,4,9,2025-08-28,cairo
10257,1709,4,9,2025-08-28,tanta
10258,1347,5,5,2025-08-28,alex
10259,1905,4,3,2025-08-28,alex
10260,471,3,7,2025-08-28,tanta
10261,1407,3,5,2025-08-28,tanta
10262,947,6,6,2025-08-28,cairo
10263,80,1,4,2025-08-28,cairo
10264,1817,3,4,2025-08-28,tanta
10265,1178,3,9,2025-08-28,tanta
10266,1031,4,10,2025-08-28,alex
10267,1999,5,4,2025-08-28,cairo
10268,807,7,6,2025-08-28,cairo
10269,1808,5,7,2025-08-28,tanta
10270,1897,2,6,2025-08-28,alex
10271,1413,5,6,2025-08-28,cairo
10272,85,2,2,2025-08-28,tanta
10273,791,2,2,2025-08-28,alex
10274,1351,1,2,2025-08-28,cairo
10275,712,5,6,2025-08-28,tanta
10276,464,1,10,2025-08-28,cairo
10277,1647,4,4,2025-08-28,tanta
10278,553,5,10,2025-08-28,tanta
10279,1724,2,7,2025-08-28,alex
10280,1265,2,4,2025-08-28,cairo
10281,1220,3,3,2025-08-28,tanta
10282,1230,3,4,2025-08-28,cairo
10283,1267,2,2,2025-08-28,alex
10284,235,5,2,2025-08-28,cairo
10285,1816,5,8,2025-08-28,tanta
10286,742,1,5,2025-08-28,alex
10287,1139,1,8,2025-08-28,tanta
10288,163,2,7,2025-08-28,tanta
10289,1163,4,7,2025-08-28,alex
10290,760,1,8,2025-08-28,alex
10291,1357,5,6,2025-08-28,tanta
10292,1131,7,8,2025-08-28,tanta
10293,728,7,2,2025-08-28,cairo
10294,203,4,9,2025-08-28,cairo
10295,1710,4,8,2025-08-28,tanta
10296,603,6,8,2025-08-28,alex
10297,528,2,5,2025-08-28,cairo
10298,1583,7,5,2025-08-28,cairo
10299,1975,3,4,2025-08-28,tanta
10300,1400,2,1,2025-08-28,tanta
10301,270,6,2,2025-08-28,tanta
10302,1177,3,5,2025-08-28,cairo
10303,1961,3,9,2025-08-28,tanta
10304,1796,4,7,2025-08-28,alex
10305,199,6,6,2025-08-28,cairo
10306,1464,4,4,2025-08-28,cairo
10307,628,4,5,2025-08-28,tanta
10308,284,5,10,2025-08-28,cairo
10309,672,1,1,2025-08-28,tanta
10310,813,1,1,2025-08-28,alex
10311,1166,6,10,2025-08-28,alex
10312,88,2,4,2025-08-28,tanta
10313,1301,5,4,2025-08-28,alex
10314,82,5,6,2025-08-28,tanta
10315,1384,2,10,2025-08-28,alex
10316,725,7,2,2025-08-28,cairo
10317,396,7,2,2025-08-28,tanta
10318,395,3,7,2025-08-28,cairo
10319,1604,3,5,2025-08-28,alex
10320,1019,5,1,2025-08-28,alex
10321,1466,7,6,2025-08-28,alex
10322,1034,4,4,2025-08-28,alex
10323,1714,7,10,2025-08-28,cairo
10324,1716,2,9,2025-08-28,tanta
10325,1306,4,7,2025-08-28,alex
10326,751,2,10,2025-08-28,alex
10327,1656,5,9,2025-08-28,tanta
10328,1008,5,1,2025-08-28,tanta
10329,1862,2,1,2025-08-28,alex
10330,1947,2,2,2025-08-28,cairo
10331,784,3,6,2025-08-28,tanta
10332,1423,7,1,2025-08-28,alex
10333,217,2,1,2025-08-28,tanta
10334,1331,2,10,2025-08-28,cairo
10335,813,5,3,2025-08-28,cairo
10336,1201,4,10,2025-08-28,alex
10337,984,4,6,2025-08-28,tanta
10338,614,6,2,2025-08-28,cairo
10339,889,1,10,2025-08-28,tanta
10340,337,7,2,2025-08-28,cairo
10341,186,1,6,2025-08-28,alex
10342,1887,2,6,2025-08-28,cairo
10343,871,4,6,2025-08-28,alex
10344,871,6,8,2025-08-28,alex
10345,1450,1,8,2025-08-28,cairo
10346,1979,6,2,2025-08-28,alex
10347,1117,6,8,2025-08-28,cairo
10348,1810,7,2,2025-08-28,cairo
10349,1907,7,9,2025-08-28,tanta
10350,1541,6,6,2025-08-28,cairo
10351,625,4,2,2025-08-28,cairo
10352,1379,7,4,2025-08-28,cairo
10353,1563,7,6,2025-08-28,alex
10354,1031,6,2,2025-08-28,tanta
10355,1705,7,8,2025-08-28,cairo
10356,983,7,9,2025-08-28,cairo
10357,13,3,8,2025-08-28,tanta
10358,1491,1,4,2025-08-28,alex
10359,1439,4,4,2025-08-28,cairo
10360,1631,6,7,2025-08-28,cairo
10361,423,4,5,2025-08-28,tanta
10362,1533,7,10,2025-08-28,tanta
10363,1173,3,6,2025-08-28,cairo
10364,82,1,3,2025-08-28,alex
10365,886,3,3,2025-08-28,tanta
10366,1018,4,10,2025-08-28,cairo
10367,845,2,2,2025-08-28,cairo
10368,1277,5,9,2025-08-28,cairo
10369,584,1,7,2025-08-28,cairo
10370,606,3,3,2025-08-28,alex
10371,1960,2,2,2025-08-28,alex
10372,373,6,2,2025-08-28,cairo
10373,733,7,5,2025-08-28,alex
10374,186,1,7,2025-08-28,alex
10375,1790,5,3,2025-08-28,cairo
10376,1516,6,10,2025-08-28,tanta
10377,14,3,10,2025-08-28,alex
10378,500,1,1,2025-08-28,tanta
10379,445,6,2,2025-08-28,tanta
10380,1619,3,7,2025-08-28,tanta
10381,1640,3,2,2025-08-28,alex
10382,1617,6,5,2025-08-28,tanta
10383,465,3,5,2025-08-28,tanta
10384,1516,7,5,2025-08-28,alex
10385,1226,5,10,2025-08-28,cairo
10386,1870,2,10,2025-08-28,tanta
10387,829,6,7,2025-08-28,cairo
10388,1748,6,8,2025-08-28,cairo
10389,864,2,3,2025-08-28,cairo
10390,752,1,7,2025-08-28,cairo
10391,1948,1,10,2025-08-28,cairo
10392,653,7,4,2025-08-28,alex
10393,1617,2,5,2025-08-28,tanta
10394,326,2,1,2025-08-28,tanta
10395,581,6,9,2025-08-28,tanta
10396,1654,7,6,2025-08-28,alex
10397,1604,7,9,2025-08-28,tanta
10398,1794,2,8,2025-08-28,tanta
10399,739,4,5,2025-08-28,tanta
10400,1345,7,5,2025-08-28,cairo
10401,684,3,1,2025-08-28,cairo
10402,139,2,4,2025-08-28,tanta
10403,1368,7,1,2025-08-28,cairo
10404,146,1,5,2025-08-28,alex
10405,1518,4,10,2025-08-28,tanta
10406,1869,4,6,2025-08-28,tanta
10407,319,1,6,2025-08-28,cairo
10408,611,7,7,2025-08-28,alex
10409,1632,4,5,2025-08-28,tanta
10410,432,3,10,2025-08-28,tanta
10411,576,7,10,2025-08-28,tanta
10412,1477,7,8,2025-08-28,tanta
10413,456,1,8,2025-08-28,alex
10414,43,3,7,2025-08-28,cairo
10415,1484,5,6,2025-08-28,tanta
10416,414,3,1,2025-08-28,cairo
10417,1321,3,7,2025-08-28,alex
10418,1390,6,1,2025-08-28,alex
10419,1631,6,8,2025-08-28,cairo
10420,385,6,5,2025-08-28,cairo
10421,1049,7,1,2025-08-28,tanta
10422,1958,3,9,2025-08-28,alex
10423,1777,3,3,2025-08-28,tanta
10424,1952,5,2,2025-08-28,tanta
10425,1765,2,10,2025-08-28,alex
10426,366,5,6,2025-08-28,tanta
10427,1629,3,10,2025-08-28,cairo
10428,264,1,8,2025-08-28,tanta
10429,1044,3,8,2025-08-28,alex
10430,1279,2,7,2025-08-28,alex
10431,1521,5,7,2025-08-28,cairo
10432,328,7,5,2025-08-28,cairo
10433,993,6,9,2025-08-28,cairo
10434,685,7,6,2025-08-28,tanta
10435,635,2,9,2025-08-28,tanta
10436,1728,2,6,2025-08-28,alex
10437,1286,6,4,2025-08-28,tanta
10438,1789,4,6,2025-08-28,alex
10439,1362,6,4,2025-08-28,alex
10440,1214,4,9,2025-08-28,alex
10441,1654,2,1,2025-08-28,cairo
10442,1878,1,5,2025-08-28,alex
10443,1490,1,7,2025-08-28,alex
10444,1353,1,10,2025-08-28,tanta
10445,1261,2,8,2025-08-28,alex
10446,1335,2,3,2025-08-28,tanta
10447,94,5,5,2025-08-28,tanta
10448,640,1,7,2025-08-28,tanta
10449,1046,7,1,2025-08-28,cairo
10450,717,4,2,2025-08-28,tanta
10451,186,4,9,2025-08-28,cairo
10452,252,6,4,2025-08-28,cairo
10453,1026,5,1,2025-08-28,tanta
10454,974,4,8,2025-08-28,cairo
10455,357,1,2,2025-08-28,tanta
10456,903,5,7,2025-08-28,alex
10457,937,4,7,2025-08-28,cairo
10458,1421,5,2,2025-08-28,cairo
10459,1418,5,10,2025-08-28,cairo
10460,472,7,6,2025-08-28,tanta
10461,1246,4,10,2025-08-28,cairo
10462,909,4,2,2025-08-28,tanta
10463,1007,2,9,2025-08-28,tanta
10464,1087,4,3,2025-08-28,alex
10465,1873,7,8,2025-08-28,alex
10466,770,6,5,2025-08-28,alex
10467,997,6,1,2025-08-28,alex
10468,1857,7,2,2025-08-28,cairo
10469,730,4,4,2025-08-28,cairo
10470,429,5,7,2025-08-28,tanta
10471,1233,5,8,2025-08-28,cairo
10472,655,2,3,2025-08-28,alex
10473,1321,1,5,2025-08-28,cairo
10474,127,4,3,2025-08-28,cairo
10475,841,3,4,2025-08-28,tanta
10476,323,7,10,2025-08-28,alex
10477,1214,5,9,2025-08-28,cairo
10478,1399,7,10,2025-08-28,alex
10479,732,3,4,2025-08-28,tanta
10480,1325,5,1,2025-08-28,cairo
10481,1214,7,4,2025-08-28,alex
10482,1248,7,6,2025-08-28,tanta
10483,971,5,1,2025-08-28,cairo
10484,1459,6,2,2025-08-28,alex
10485,1121,2,7,2025-08-28,cairo
10486,1684,1,6,2025-08-28,cairo
10487,623,2,6,2025-08-28,tanta
10488,79,7,8,2025-08-28,cairo
10489,459,1,3,2025-08-28,cairo
10490,1101,2,10,2025-08-28,tanta
10491,1596,1,4,2025-08-28,cairo
10492,519,2,2,2025-08-28,tanta
10493,1599,2,6,2025-08-28,tanta
10494,1822,6,3,2025-08-28,cairo
10495,1734,5,1,2025-08-28,cairo
10496,1416,4,4,2025-08-28,cairo
10497,407,3,7,2025-08-28,cairo
10498,1030,3,7,2025-08-28,cairo
10499,257,2,5,2025-08-28,cairo
10500,487,6,7,2025-08-28,tanta
10501,1377,4,10,2025-08-28,cairo
10502,866,3,1,2025-08-28,alex
10503,826,6,9,2025-08-28,tanta
10504,254,2,10,2025-08-28,alex
10505,774,3,2,2025-08-28,cairo
10506,1407,3,6,2025-08-28,cairo
10507,1983,3,7,2025-08-28,alex
10508,1346,3,9,2025-08-28,cairo
10509,1246,1,8,2025-08-28,cairo
10510,970,2,9,2025-08-28,tanta
10511,693,2,8,2025-08-28,tanta
10512,815,5,3,2025-08-28,alex
10513,171,5,7,2025-08-28,alex
10514,417,1,1,2025-08-28,alex
10515,87,6,10,2025-08-28,tanta
10516,1945,4,2,2025-08-28,cairo
10517,808,1,2,2025-08-28,alex
10518,171,2,4,2025-08-28,tanta
10519,1746,4,6,2025-08-28,tanta
10520,1952,5,4,2025-08-28,tanta
10521,1326,4,10,2025-08-28,alex
10522,1756,6,10,2025-08-28,tanta
10523,1446,7,1,2025-08-28,alex
10524,635,4,5,2025-08-28,alex
10525,772,5,6,2025-08-28,cairo
10526,1423,3,4,2025-08-28,alex
10527,510,1,3,2025-08-28,tanta
10528,493,7,1,2025-08-28,tanta
10529,912,5,1,2025-08-28,tanta
10530,671,6,8,2025-08-28,cairo
10531,1880,1,8,2025-08-28,tanta
10532,997,1,8,2025-08-28,alex
10533,1513,1,3,2025-08-28,cairo
10534,974,4,8,2025-08-28,cairo
10535,1643,7,5,2025-08-28,alex
10536,1555,7,3,2025-08-28,alex
10537,952,1,3,2025-08-28,tanta
10538,729,3,7,2025-08-28,alex
10539,914,4,1,2025-08-28,cairo
10540,1281,1,4,2025-08-28,alex
10541,1257,7,4,2025-08-28,alex
10542,739,6,5,2025-08-28,cairo
10543,336,2,6,2025-08-28,alex
10544,105,1,3,2025-08-28,alex
10545,1589,7,7,2025-08-28,tanta
10546,1481,6,3,2025-08-28,cairo
10547,1979,1,7,2025-08-28,tanta
10548,561,5,1,2025-08-28,tanta
10549,230,4,7,2025-08-28,tanta
10550,523,2,7,2025-08-28,tanta
10551,811,5,2,2025-08-28,alex
10552,1789,3,9,2025-08-28,cairo
10553,1242,6,8,2025-08-28,cairo
10554,258,7,5,2025-08-28,tanta
10555,182,4,7,2025-08-28,alex
10556,701,6,1,2025-08-28,tanta
10557,1626,2,7,2025-08-28,cairo
10558,1274,7,1,2025-08-28,tanta
10559,136,1,7,2025-08-28,tanta
10560,153,7,1,2025-08-28,alex
10561,605,7,10,2025-08-28,cairo
10562,170,4,2,2025-08-28,cairo
10563,173,1,9,2025-08-28,alex
10564,1678,5,3,2025-08-28,tanta
10565,497,4,1,2025-08-28,alex
10566,1489,4,7,2025-08-28,tanta
10567,570,6,9,2025-08-28,cairo
10568,445,6,8,2025-08-28,tanta
10569,683,4,8,2025-08-28,alex
10570,27,6,8,2025-08-28,alex
10571,1625,3,10,2025-08-28,cairo
10572,407,7,8,2025-08-28,alex
10573,1836,3,2,2025-08-28,alex
10574,1191,3,8,2025-08-28,alex
10575,805,3,9,2025-08-28,tanta
10576,491,2,6,2025-08-28,cairo
10577,200,5,9,2025-08-28,tanta
10578,1047,2,1,2025-08-28,alex
10579,624,1,9,2025-08-28,cairo
10580,1433,2,3,2025-08-28,tanta
10581,1801,4,3,2025-08-28,tanta
10582,1681,6,2,2025-08-28,alex
10583,88,2,4,2025-08-28,tanta
10584,700,3,2,2025-08-28,tanta
10585,1288,7,4,2025-08-28,tanta
10586,1782,5,6,2025-08-28,tanta
10587,952,1,6,2025-08-28,alex
10588,1005,4,7,2025-08-28,cairo
10589,1522,6,8,2025-08-28,tanta
10590,4,6,7,2025-08-28,alex
10591,1183,1,3,2025-08-28,tanta
10592,243,3,2,2025-08-28,cairo
10593,1588,4,10,2025-08-28,alex
10594,296,4,5,2025-08-28,alex
10595,1807,3,2,2025-08-28,cairo
10596,1800,2,4,2025-08-28,alex
10597,365,6,2,2025-08-28,alex
10598,72,6,8,2025-08-28,cairo
10599,531,2,2,2025-08-28,alex
10600,1698,1,3,2025-08-28,cairo
10601,298,4,2,2025-08-28,alex
10602,1998,1,1,2025-08-28,alex
10603,657,4,7,2025-08-28,cairo
10604,1028,1,8,2025-08-28,alex
10605,655,2,10,2025-08-28,alex
10606,576,1,5,2025-08-28,tanta
10607,83,4,7,2025-08-28,tanta
10608,1574,3,1,2025-08-28,alex
10609,1156,3,2,2025-08-28,tanta
10610,292,1,9,2025-08-28,cairo
10611,1691,7,4,2025-08-28,tanta
10612,322,1,6,2025-08-28,alex
10613,1550,7,6,2025-08-28,tanta
10614,1613,3,7,2025-08-28,cairo
10615,974,4,9,2025-08-28,cairo
10616,108,7,9,2025-08-28,alex
10617,635,4,5,2025-08-28,alex
10618,1413,1,7,2025-08-28,cairo
10619,1689,3,5,2025-08-28,cairo
10620,1250,6,10,2025-08-28,alex
10621,1993,4,3,2025-08-28,tanta
10622,106,7,8,2025-08-28,cairo
10623,1294,3,10,2025-08-28,cairo
10624,1950,7,7,2025-08-28,alex
10625,1129,1,7,2025-08-28,tanta
10626,1021,3,7,2025-08-28,alex
10627,857,3,2,2025-08-28,tanta
10628,1380,6,9,2025-08-28,cairo
10629,498,2,3,2025-08-28,tanta
10630,21,6,4,2025-08-28,alex
10631,343,3,2,2025-08-28,tanta
10632,79,1,1,2025-08-28,alex
10633,1107,5,7,2025-08-28,alex
10634,1629,5,7,2025-08-28,alex
10635,1217,4,5,2025-08-28,tanta
10636,977,7,8,2025-08-28,alex
10637,1716,7,6,2025-08-28,tanta
10638,125,6,5,2025-08-28,cairo
10639,53,1,6,2025-08-28,tanta
10640,880,5,7,2025-08-28,alex
10641,1748,1,1,2025-08-28,alex
10642,778,2,7,2025-08-28,cairo
10643,623,5,5,2025-08-28,tanta
10644,1718,5,7,2025-08-28,alex
10645,274,3,3,2025-08-28,cairo
10646,207,7,6,2025-08-28,cairo
10647,1269,2,7,2025-08-28,alex
10648,509,6,7,2025-08-28,alex
10649,1482,7,4,2025-08-28,tanta
10650,1422,2,4,2025-08-28,tanta
10651,1942,2,7,2025-08-28,cairo
10652,1793,3,4,2025-08-28,cairo
10653,414,2,5,2025-08-28,tanta
10654,100,3,8,2025-08-28,tanta
10655,384,1,4,2025-08-28,alex
10656,149,2,1,2025-08-28,alex
10657,677,7,9,2025-08-28,alex
10658,1043,2,10,2025-08-28,tanta
10659,89,1,5,2025-08-28,alex
10660,422,4,4,2025-08-28,cairo
10661,258,2,9,2025-08-28,alex
10662,1978,5,2,2025-08-28,cairo
10663,1836,1,3,2025-08-28,tanta
10664,781,2,6,2025-08-28,alex
10665,553,5,5,2025-08-28,alex
10666,1035,1,2,2025-08-28,tanta
10667,943,6,5,2025-08-28,cairo
10668,1237,7,4,2025-08-28,tanta
10669,1471,7,8,2025-08-28,tanta
10670,1196,7,4,2025-08-28,tanta
10671,1056,4,2,2025-08-28,tanta
10672,511,6,2,2025-08-28,tanta
10673,153,5,7,2025-08-28,alex
10674,1727,6,1,2025-08-28,tanta
10675,1492,7,5,2025-08-28,alex
10676,1565,4,3,2025-08-28,tanta
10677,1133,3,2,2025-08-28,tanta
10678,1397,2,7,2025-08-28,cairo
10679,871,7,3,2025-08-28,cairo
10680,398,3,1,2025-08-28,alex
10681,1671,3,5,2025-08-28,tanta
10682,57,1,9,2025-08-28,alex
10683,1556,3,1,2025-08-28,cairo
10684,756,3,4,2025-08-28,alex
10685,1565,5,4,2025-08-28,alex
10686,213,3,6,2025-08-28,alex
10687,1595,6,8,2025-08-28,cairo
10688,716,2,7,2025-08-28,tanta
10689,1856,3,9,2025-08-28,tanta
